日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
9/06,應用服務開發工程師-T3,PMC_財團法人精密機械研究發展中心,台中市西屯區工業區三十七路27號,"34,000",1.維護、設計、撰寫現有營運中平台網站，解決用戶使用上問題。2.負責資料介接，相關API服務串接等工作，並將結果呈現於網頁/APP。,台中市西屯區,經歷不拘,大學,員工250人,7fnhp,www.104.com.tw/job/7fnhp?jobsource=jolist_b_relevance
9/06,AI軟體研發工程師(RAIL)(台中),台灣瑞麗醫療器材股份有限公司,台中市西區台灣大道二段501號10樓,待遇面議,【RAY AI LAB】簡稱RAIL，中文【瑞麗智慧】為台灣瑞麗的姐妹公司，預計於2023/10/1正式成立，台中、嘉義兩地辦公室同時招募人才，各地高手前來共事。RAIL is underprogress to open from Oct 1 for R&D company as sister company of RAY Taiwan.【健康與福利】1.基本福利：合於政府法令的制度，周休二日、勞保、健保、勞退基本規定。2.彈性工作：可彈性調整上下班時間(每日工時 8 小時)，經主管同意可申請WFH。3.健康生活：每月聚餐、每年健檢補助、出差旅平險。4.津貼補助：喜慶、三節、生日等禮品禮金。【工作與生活】1.扁平化管理，傾聽員工需求，尊重員工專業。2.休息是為了走更長遠的路，鼓勵員工健身、電玩、跑步、登山、籃球等。3.照顧家庭，每月固定家庭日，歡迎家人一起來上班，認識同事家人。【學習與發展】1.重視外語發展，有良好的工作環境可以學習英語與韓語。2.從業超過15年的資深研發主管手把手教學與協助開發。3.每周與韓國總部技術單位進行線上交流與共同開發。我們正在尋找對於AI軟體開發領域充滿熱情的工程師，歡迎您成為我們的一員！【職務內容】1.參與專案系統之人工智慧演算法(影像辨識、資料數據分析、語意分析)設計及程式撰寫。2.協助總公司開發大型牙科醫療使用軟體，銷售軟體維護的進行。3.AI 技術研發，深度學習模型建立與系統優化與最佳化。,台中市西區,1年以上,大學,,83b91,www.104.com.tw/job/83b91?jobsource=jolist_b_relevance
9/05,數據分析師(碩士),弈樂科技股份有限公司,台中市西屯區安和東路3號6樓,"44,000",***應徵時請附上作品集、文案、自傳、證照等加分文件***1.	需求分析及規劃資料萃取、資料清理 2.	數據分析、資訊視覺化、說明分析結果、提出建議及後續成效評估 3.	蒐集競業資訊、報表整理※工作待遇依個人經歷及專長等條件參考核定，如相關經歷豐富可議更優渥薪資，歡迎能力優秀的您應徵面談,台中市西屯區,經歷不拘,碩士,員工200人,7n8pl,www.104.com.tw/job/7n8pl?jobsource=jolist_b_relevance
8/24,軟體工程師,台灣脈動股份有限公司,台中市大里區(S1智匯中心),"40,000",必要時到現場幫客戶的機台Debug其他加分項目: * Linux、Raspberry Pi 、Python* 機器手臂使用經驗、了解運動學演算法。* 英文閱讀能力，能閱讀英文手冊。本職缺「不是」:   * 自動化機台設備的系統設計,台中市大里區,經歷不拘,大學,員工40人,7q819,www.104.com.tw/job/7q819?jobsource=jolist_b_relevance
9/07,遊戲機率設計工程師-視訊面試,尊博科技股份有限公司,台中市西屯區工業38路210號6樓之3,"45,000",**  C++/ Python/ R (或任意程式語言) 如有一擅長，歡迎投遞履歷 **1.遊戲設計    設定遊戲的表現特點、玩法與規則    規劃遊戲的體驗流程、撰寫規格文件2.遊戲數學計算    熟悉排列組合、機率理論與馬可夫,台中市西屯區,經歷不拘,學歷不拘,員工200人,2adhj,www.104.com.tw/job/2adhj?jobsource=jolist_b_relevance
8/30,AIoT 軟體設計工程師,億集創見應用科技股份有限公司,台中市西區臺灣大道二段239號7樓之4,待遇面議," RS485, UART等之任一通訊協議開發設計經驗佳2. 熟悉多執行緒與物件導向佳3. 具Python、C++、php發經驗佳4. 具Network Protocols知識佳. 對物聯網，IoT有熱誠者尤佳6. 合作和溝通的能力，能獨立開發",台中市西區,經歷不拘,大學,員工50人,7kv96,www.104.com.tw/job/7kv96?jobsource=jolist_b_relevance
9/07,AOI視覺影像工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1. AOI影像軟體開發。2. AOI系統整合開發、驗證。,台中市南屯區,經歷不拘,碩士,上市上櫃,3yi8a,www.104.com.tw/job/3yi8a?jobsource=jolist_b_relevance
9/06,軟體測試工程師(自動化),馬來西亞商極限電腦科技有限公司台灣分公司,台中市西屯區文心路二段201號,待遇面議,一門語言的開發能力(Python)優先3. 熟悉任一Web API Socket 測試方法4. 熟悉掌握資料庫基本知識和常用命令,台中市西屯區,1年以上,專科,員工37人,7qhxe,www.104.com.tw/job/7qhxe?jobsource=jolist_b_relevance
9/04,【台中】數據工程師,今網智慧科技股份有限公司,台中市北區太原北路130號10樓,待遇面議,和工具，如Hadoop、Spark、SQL等。具備良好的編程能力，能夠使用Python、C#等語言進行數據處理和開發相關工具。商業洞察力：能夠理解業務需求，將數據轉化為有價值的洞察，推動業務增長和效率提升。具備數據分析和數據可視化的能力，能夠向,台中市北區,經歷不拘,專科,員工370人,7efbu,www.104.com.tw/job/7efbu?jobsource=jolist_b_relevance
9/04,【品質管理】品質工程師-后里廠-R10,友達光電股份有限公司,台中市后里區馬場路1號,待遇面議,1.品質風險評估/管控2.模型建立/程式開發/報表監控,台中市后里區,經歷不拘,大學,上市上櫃,81b1f,www.104.com.tw/job/81b1f?jobsource=jolist_b_relevance
9/05,遊戲自動化測試工程師,塶樂微創有限公司,台中市南區忠明南路758號,"35,000","- 遊戲的API自動化驗證, 需會K6, jmeter等相關工具。- 遊戲UI自動化驗證, 需會selenium,puppeteer等相關工具。- 進行測試規劃、測試執行、測試管理、問題追蹤。- 針對Debug的issues項目進行驗證。- 協助進行issues的重現操作流程。- 針對遊戲可玩性提出改善優化建議。- 善於溝通、工作有耐心、責任心強。***應徵時請附上作品集、文案、自傳、證照等加分文件***",台中市南區,經歷不拘,大學,員工30人,7xkye,www.104.com.tw/job/7xkye?jobsource=jolist_b_relevance
8/10,兒童程式設計師/講師（台中地區）,睿智教育股份有限公司,台中市南屯區向上南路一段327號,400,歡迎具有耐性、喜歡與小孩子互動、對教學有熱忱的你，加入我們全台各地的教學團隊，一起帶領孩子快樂學習！ ​【 為什麼加入CodePro 團隊？】大部分人對於老師的想像可能都停留在所謂：「師者，所以傳道、授業、解惑也」。然而，在 CodePro 教學團隊不只是教學，自己在「軟實力」上也會有很大的進步：因為我們都在把「複雜的概念講的淺顯易懂」。因此，CodePro 教學團隊不乏有：爸爸媽媽、工程師、PM、老師、室內設計師、護理師... 等。 CodePro 教學團隊更像是一個社群。不論資電科系與否，我們一起在這交流心得與機會，共同創造無限可能。【 教學內容 】我們的學生涵括幼稚園大班到高中生（K12）都有。我們將依個人背景（因此，請讓我們認識你／妳）與經驗指派合適的教學現場。對於初入教育的夥伴們，我們也將優先安排接受專業的教育訓練。期待你/妳與我們一起以互動有趣的方式帶領孩子學習！【 我們期待你有 】1. 願意細心且耐心的教導孩子 2. 遇到突發狀況，有基本的應變能力 3. 願意在課後與家長溝通學生上課學習情況4. 教學經驗（畢竟是教學工作，如果你有相關經驗當然是加分，沒有也沒關係，我們可以協助你）【 加入我們 】CodePro 酷博兒童程式教育重視每位孩子上課的過程，透過引導式的活潑教學，讓教課的老師不單單只是教導學生，更是在這樣的學習環境下一同做中學學中做的與孩子一起成長。我們期待你對教學富有極大熱忱，同時對於教學有更多元的想法，那你就是我們正在找尋的夥伴，若你有符合以上的具備條件，請隨時聯繫我們！※ 授課地點：雙北地區、桃園市、新竹市、台中市、台南市 我們將依上述地點優先安排，若您不在上述地區也沒有關係，還是歡迎您聯繫我們，讓我們有機會與您進一步聯繫。,台中市南屯區,經歷不拘,大學,員工10人,7viuc,www.104.com.tw/job/7viuc?jobsource=jolist_b_relevance
8/31,科技事業服務部｜資訊網路工程師,台灣碳資產股份有限公司,台中市西屯區朝富路213號24樓之7,"30,000",負責任、誠實，具良好溝通協調能力。4. 對工作抱持正面積極態度，不設限發展、勇於接受不同挑戰。. 熟悉Shell腳本，Perl／Python / Java編程。 6. TOEIC 550以上。,台中市西屯區,2年以上,專科,,80f58,www.104.com.tw/job/80f58?jobsource=jolist_b_relevance
9/07,影像處理工程師,帷享科技股份有限公司台中分公司,台中市南區忠明南路787號23樓,"32,000",1.產品演算法之設計與開發2.產品演算法之可用範圍測試與定義3.產品演算法技術文件產出與管理4.前瞻技術資料蒐集分析.新演算法導入產品可行性評估6.處理演算法問題所導致之客訴/客服7.其它研發、設計、交辦事項,台中市南區,經歷不拘,大學,員工350人,45pfe,www.104.com.tw/job/45pfe?jobsource=jolist_b_relevance
9/01,資料工程師,驓勤爵也國際有限公司,台中市西區英才路510號,"32,000",. C#4. Git候選技能:1. Scrapy Framework2. Message Middleware (RabbitMQ or Kafka)3. MongoDB (CURD)4. Python Restful API 框架(,台中市西區,1年以上,專科,員工8人,7n0kx,www.104.com.tw/job/7n0kx?jobsource=jolist_b_relevance
9/06,實驗量測工程師,上銀科技股份有限公司,台中市南屯區文山里精科路7號,待遇面議,1.	使用市售感測器與擷取卡(主要為National Instruments)進行機台訊號量測(包含:溫度、振動、聲音…等)2.	各類機台之操作與組裝3.	擷取程式撰寫與數據處理,台中市南屯區,2年以上,碩士,員工4800人,7bib0,www.104.com.tw/job/7bib0?jobsource=jolist_b_relevance
9/07,【第三事業部】AI影像技術應用相關產品-AI軟體高級工程師,合盈光電科技股份有限公司,台中市大雅區科雅路18號,"1,000","1.與團隊積極協作配合度高,具有分析解決問題及溝通能力,能開發並持續改善產品功能2.優化開發流程與專案進度管理,讓開發計畫如期進行3.產品維護和技術團隊討論技術架構,提升系統效能與穩定度4.主管交辦事項,及專利提案或其他例行性工作事項上班地點:在總公司或亦可選擇至合盈竹科分公司上班地址:新竹市力行一路1號3樓A8 (位於新竹科學園區)工作待遇不含分紅獎金，分紅獎金依部門績效發放",台中市大雅區,3年以上,大學,員工170人,7rlth,www.104.com.tw/job/7rlth?jobsource=jolist_b_relevance
9/06,AI軟體工程師,京冠科技有限公司,台中市烏日區環河路五段116號,"38,000",1. AOI專案開發(尺寸檢測&外觀瑕疵檢測&3D量測)2. AOI專案硬體評估&挑選&方案決定3. AOI演算法整合&介面整合4. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。. 使用AI深度學習演算法於數據分析、特徵擷取、AI建模、訓練與預測專案應用6.前後台程式開發與部署,台中市烏日區,1年以上,大學,,7imp1,www.104.com.tw/job/7imp1?jobsource=jolist_b_relevance
9/05,資訊部 能源物聯網軟體工程師(台中),泓德能源科技股份有限公司,台中市北區台灣大道二段360號5樓(亞太雲端),待遇面議,1.依專案需求將終端感測器資料收集後上拋到雲端進行整合2.需了解物聯網感測器通訊協定(Modbus RTU/TCP等)3.能使用Python進行資料處理4.懂得操作Linux嵌入式系統並使用C語言程式開發功能,台中市北區,2年以上,大學,員工200人,7dhl8,www.104.com.tw/job/7dhl8?jobsource=jolist_b_relevance
9/05,中區資訊室程式設計師（工作地點：台中慈院）,佛教慈濟醫療財團法人,台中市潭子區豐興路一段66號,"30,000",◆ 中區資訊室程式設計師（工作地點：台中慈院）　1.大學(含)以上，資訊或醫療資訊相關科系畢業。　2.工作經驗不拘，有資訊相關產業背景尤佳。　3.具資料庫、演算法知識及資訊技能：ASP.NET、Java、PHP、Python、,台中市潭子區,經歷不拘,大學,,7t8kv,www.104.com.tw/job/7t8kv?jobsource=jolist_a_relevance
8/31,軟體工程師,中揚光電股份有限公司,台中市南屯區工業區二十二路21號,"35,000",你熱愛軟體工程嗎？我們正在找尋熱衷於程式語言開發、軟體設計等的軟體工程師加入我們的團隊！如果你對於這些領域充滿熱情，即便沒有經驗，只要想要挑戰自己，我們都歡迎你的加入。工作內容：1.根據專案需求使用程式語言進行開發設計。2.參與軟體介面設計和開發，打造直覺且易用的介面。3.負責程式設計和系統開發，建立高效且可擴展的軟體系統。4.探索最新的技術趨勢，進行先進技術研究。.根據主管指示完成相關工作。,台中市南屯區,經歷不拘,專科,員工300人,7klez,www.104.com.tw/job/7klez?jobsource=jolist_a_relevance
